,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
295,0.00531,https://api.spotify.com/v1/audio-analysis/1gExZI5gSOKpKrB1fSEMgB,0.771,208390,0.739,1gExZI5gSOKpKrB1fSEMgB,0.744,1,0.7,-6.455,1,0.103,124.982,4,https://api.spotify.com/v1/tracks/1gExZI5gSOKpKrB1fSEMgB,audio_features,spotify:track:1gExZI5gSOKpKrB1fSEMgB,0.596
296,0.15,https://api.spotify.com/v1/audio-analysis/22UtxH0QdmobdRKzv17AJm,0.726,207360,0.723,22UtxH0QdmobdRKzv17AJm,0.000325,1,0.0971,-6.639,1,0.0811,124.919,4,https://api.spotify.com/v1/tracks/22UtxH0QdmobdRKzv17AJm,audio_features,spotify:track:22UtxH0QdmobdRKzv17AJm,0.61
297,0.0906,https://api.spotify.com/v1/audio-analysis/0SVaX0DZtOCNMROJVDb34Z,0.829,212242,0.692,0SVaX0DZtOCNMROJVDb34Z,8.17e-06,5,0.252,-6.145,1,0.0439,118.015,4,https://api.spotify.com/v1/tracks/0SVaX0DZtOCNMROJVDb34Z,audio_features,spotify:track:0SVaX0DZtOCNMROJVDb34Z,0.798
298,0.00535,https://api.spotify.com/v1/audio-analysis/5rUJMReNdG8ppsTdBusoBO,0.734,381802,0.654,5rUJMReNdG8ppsTdBusoBO,0.00265,6,0.0426,-7.785,1,0.0437,121.994,4,https://api.spotify.com/v1/tracks/5rUJMReNdG8ppsTdBusoBO,audio_features,spotify:track:5rUJMReNdG8ppsTdBusoBO,0.513
299,0.0513,https://api.spotify.com/v1/audio-analysis/5cTJQA5LsnTmj57o0hXKCb,0.876,341613,0.715,5cTJQA5LsnTmj57o0hXKCb,0.349,7,0.0657,-6.067,0,0.0693,123.997,4,https://api.spotify.com/v1/tracks/5cTJQA5LsnTmj57o0hXKCb,audio_features,spotify:track:5cTJQA5LsnTmj57o0hXKCb,0.417
300,0.351,https://api.spotify.com/v1/audio-analysis/2e5J4Q09vYa0lVTI1zkqry,0.745,242093,0.741,2e5J4Q09vYa0lVTI1zkqry,0.00394,11,0.21,-5.745,0,0.0319,122.989,4,https://api.spotify.com/v1/tracks/2e5J4Q09vYa0lVTI1zkqry,audio_features,spotify:track:2e5J4Q09vYa0lVTI1zkqry,0.626
301,0.0193,https://api.spotify.com/v1/audio-analysis/0KCRxiRfkW6IUnvbyYvwge,0.825,336025,0.869,0KCRxiRfkW6IUnvbyYvwge,0.66,0,0.0363,-5.452,0,0.0664,121.993,4,https://api.spotify.com/v1/tracks/0KCRxiRfkW6IUnvbyYvwge,audio_features,spotify:track:0KCRxiRfkW6IUnvbyYvwge,0.645
302,0.0267,https://api.spotify.com/v1/audio-analysis/5YeSZT0WCdGZ2XkkuyQNKY,0.743,193242,0.661,5YeSZT0WCdGZ2XkkuyQNKY,0.000994,1,0.181,-7.725,0,0.0343,122.023,4,https://api.spotify.com/v1/tracks/5YeSZT0WCdGZ2XkkuyQNKY,audio_features,spotify:track:5YeSZT0WCdGZ2XkkuyQNKY,0.389
303,0.038,https://api.spotify.com/v1/audio-analysis/7Is0OPWVcN8DdZpcNuClcy,0.731,172559,0.756,7Is0OPWVcN8DdZpcNuClcy,0.162,1,0.157,-4.937,0,0.0436,121.004,4,https://api.spotify.com/v1/tracks/7Is0OPWVcN8DdZpcNuClcy,audio_features,spotify:track:7Is0OPWVcN8DdZpcNuClcy,0.723
304,0.0295,https://api.spotify.com/v1/audio-analysis/7Ct0Q46k5PkXzYiNE5D2dn,0.731,160009,0.727,7Ct0Q46k5PkXzYiNE5D2dn,4.56e-06,7,0.171,-5.608,0,0.0356,120.968,4,https://api.spotify.com/v1/tracks/7Ct0Q46k5PkXzYiNE5D2dn,audio_features,spotify:track:7Ct0Q46k5PkXzYiNE5D2dn,0.601
305,0.239,https://api.spotify.com/v1/audio-analysis/3BxzKKmQEMUS1tU8cL5bcy,0.699,223791,0.676,3BxzKKmQEMUS1tU8cL5bcy,0.0278,8,0.0667,-8.205,1,0.0363,118.001,4,https://api.spotify.com/v1/tracks/3BxzKKmQEMUS1tU8cL5bcy,audio_features,spotify:track:3BxzKKmQEMUS1tU8cL5bcy,0.761
306,0.0585,https://api.spotify.com/v1/audio-analysis/6c7iKGcv4eheZKz227uhpn,0.722,223991,0.834,6c7iKGcv4eheZKz227uhpn,0.0,2,0.259,-4.412,0,0.118,119.877,4,https://api.spotify.com/v1/tracks/6c7iKGcv4eheZKz227uhpn,audio_features,spotify:track:6c7iKGcv4eheZKz227uhpn,0.398
307,0.0983,https://api.spotify.com/v1/audio-analysis/74DCZkyPij6E5MDF8oTMen,0.68,205656,0.871,74DCZkyPij6E5MDF8oTMen,0.85,9,0.091,-5.719,0,0.0524,122.004,4,https://api.spotify.com/v1/tracks/74DCZkyPij6E5MDF8oTMen,audio_features,spotify:track:74DCZkyPij6E5MDF8oTMen,0.563
308,0.0022,https://api.spotify.com/v1/audio-analysis/0lh4oNgVBGnJ5LkjYwhHdk,0.888,226116,0.648,0lh4oNgVBGnJ5LkjYwhHdk,0.000105,8,0.116,-4.394,0,0.0432,121.041,4,https://api.spotify.com/v1/tracks/0lh4oNgVBGnJ5LkjYwhHdk,audio_features,spotify:track:0lh4oNgVBGnJ5LkjYwhHdk,0.676
309,0.037,https://api.spotify.com/v1/audio-analysis/7vfWgVGiLgnGbInU5lvSQg,0.673,199227,0.79,7vfWgVGiLgnGbInU5lvSQg,9.95e-06,7,0.0875,-4.663,0,0.0893,102.013,4,https://api.spotify.com/v1/tracks/7vfWgVGiLgnGbInU5lvSQg,audio_features,spotify:track:7vfWgVGiLgnGbInU5lvSQg,0.705
310,0.0635,https://api.spotify.com/v1/audio-analysis/1M9qtweUVnopx8Dbx8bZVQ,0.746,166452,0.721,1M9qtweUVnopx8Dbx8bZVQ,1.12e-06,2,0.123,-5.048,0,0.061,124.012,4,https://api.spotify.com/v1/tracks/1M9qtweUVnopx8Dbx8bZVQ,audio_features,spotify:track:1M9qtweUVnopx8Dbx8bZVQ,0.553
311,0.453,https://api.spotify.com/v1/audio-analysis/6OZh916QF8XNunWaP97WEZ,0.459,212424,0.587,6OZh916QF8XNunWaP97WEZ,0.0,9,0.307,-6.983,1,0.0785,113.901,4,https://api.spotify.com/v1/tracks/6OZh916QF8XNunWaP97WEZ,audio_features,spotify:track:6OZh916QF8XNunWaP97WEZ,0.581
312,0.0852,https://api.spotify.com/v1/audio-analysis/6BbpUx4SYDZb65ICIab72s,0.739,229740,0.703,6BbpUx4SYDZb65ICIab72s,0.00414,10,0.108,-5.549,0,0.0293,117.044,4,https://api.spotify.com/v1/tracks/6BbpUx4SYDZb65ICIab72s,audio_features,spotify:track:6BbpUx4SYDZb65ICIab72s,0.613
313,0.0192,https://api.spotify.com/v1/audio-analysis/0anNuhJdY0KrLVrGN2q4nd,0.735,222295,0.689,0anNuhJdY0KrLVrGN2q4nd,1.21e-05,0,0.0615,-5.748,0,0.0512,121.997,4,https://api.spotify.com/v1/tracks/0anNuhJdY0KrLVrGN2q4nd,audio_features,spotify:track:0anNuhJdY0KrLVrGN2q4nd,0.399
314,0.0648,https://api.spotify.com/v1/audio-analysis/1752xho53oA9Hk4fp3qcss,0.764,196394,0.821,1752xho53oA9Hk4fp3qcss,0.00349,0,0.122,-4.096,1,0.0455,121.985,4,https://api.spotify.com/v1/tracks/1752xho53oA9Hk4fp3qcss,audio_features,spotify:track:1752xho53oA9Hk4fp3qcss,0.846
315,0.0105,https://api.spotify.com/v1/audio-analysis/1Rev0uexcpMr1ERkucbXnT,0.8,232195,0.764,1Rev0uexcpMr1ERkucbXnT,0.000468,7,0.0782,-4.712,0,0.0368,122.982,4,https://api.spotify.com/v1/tracks/1Rev0uexcpMr1ERkucbXnT,audio_features,spotify:track:1Rev0uexcpMr1ERkucbXnT,0.562
316,0.166,https://api.spotify.com/v1/audio-analysis/7hFYMYmY2hreduTFOPSURM,0.726,170164,0.806,7hFYMYmY2hreduTFOPSURM,0.000809,2,0.15,-5.216,0,0.0335,121.98,4,https://api.spotify.com/v1/tracks/7hFYMYmY2hreduTFOPSURM,audio_features,spotify:track:7hFYMYmY2hreduTFOPSURM,0.388
317,0.179,https://api.spotify.com/v1/audio-analysis/5UZNhm49B9ZrunnSf96Nkc,0.758,196957,0.442,5UZNhm49B9ZrunnSf96Nkc,1.44e-06,2,0.11,-7.136,1,0.0765,92.02,4,https://api.spotify.com/v1/tracks/5UZNhm49B9ZrunnSf96Nkc,audio_features,spotify:track:5UZNhm49B9ZrunnSf96Nkc,0.479
318,0.0856,https://api.spotify.com/v1/audio-analysis/2H8LPaY3NSjmOFMH2Rygnz,0.601,211200,0.682,2H8LPaY3NSjmOFMH2Rygnz,0.00384,10,0.132,-5.905,1,0.0338,94.999,4,https://api.spotify.com/v1/tracks/2H8LPaY3NSjmOFMH2Rygnz,audio_features,spotify:track:2H8LPaY3NSjmOFMH2Rygnz,0.17
319,0.0578,https://api.spotify.com/v1/audio-analysis/7rpNI7gKxrwqVxqJuzvDO1,0.784,243999,0.707,7rpNI7gKxrwqVxqJuzvDO1,3.56e-05,5,0.314,-6.245,0,0.0678,119.991,4,https://api.spotify.com/v1/tracks/7rpNI7gKxrwqVxqJuzvDO1,audio_features,spotify:track:7rpNI7gKxrwqVxqJuzvDO1,0.789
320,0.205,https://api.spotify.com/v1/audio-analysis/6QnQOP4wuclhbq34v8kroJ,0.699,191478,0.669,6QnQOP4wuclhbq34v8kroJ,0.00827,0,0.185,-6.558,1,0.0303,121.973,4,https://api.spotify.com/v1/tracks/6QnQOP4wuclhbq34v8kroJ,audio_features,spotify:track:6QnQOP4wuclhbq34v8kroJ,0.229
321,0.00144,https://api.spotify.com/v1/audio-analysis/6Zjs6nPrDHmKvAUw80FJH6,0.625,219524,0.829,6Zjs6nPrDHmKvAUw80FJH6,0.0345,0,0.259,-8.353,1,0.0361,125.992,4,https://api.spotify.com/v1/tracks/6Zjs6nPrDHmKvAUw80FJH6,audio_features,spotify:track:6Zjs6nPrDHmKvAUw80FJH6,0.142
322,0.0617,https://api.spotify.com/v1/audio-analysis/2prC6PPOZIPBsCD3dQb3lm,0.769,183003,0.782,2prC6PPOZIPBsCD3dQb3lm,2.7e-05,10,0.0828,-3.929,1,0.0678,111.063,4,https://api.spotify.com/v1/tracks/2prC6PPOZIPBsCD3dQb3lm,audio_features,spotify:track:2prC6PPOZIPBsCD3dQb3lm,0.363
323,0.16,https://api.spotify.com/v1/audio-analysis/3jpViAo0HZOdT7Flyfne6j,0.7,215625,0.571,3jpViAo0HZOdT7Flyfne6j,8.77e-05,6,0.111,-6.575,0,0.0408,128.046,4,https://api.spotify.com/v1/tracks/3jpViAo0HZOdT7Flyfne6j,audio_features,spotify:track:3jpViAo0HZOdT7Flyfne6j,0.381
324,0.274,https://api.spotify.com/v1/audio-analysis/7qCvHjszlnYiF3qcFgQK0U,0.783,262235,0.465,7qCvHjszlnYiF3qcFgQK0U,0.0443,0,0.119,-13.606,0,0.0513,109.987,4,https://api.spotify.com/v1/tracks/7qCvHjszlnYiF3qcFgQK0U,audio_features,spotify:track:7qCvHjszlnYiF3qcFgQK0U,0.332
325,0.0636,https://api.spotify.com/v1/audio-analysis/3Md4WAeVbgzTpqBPJqmAFM,0.757,149707,0.759,3Md4WAeVbgzTpqBPJqmAFM,0.000586,8,0.161,-6.387,1,0.037,109.988,4,https://api.spotify.com/v1/tracks/3Md4WAeVbgzTpqBPJqmAFM,audio_features,spotify:track:3Md4WAeVbgzTpqBPJqmAFM,0.326
326,0.00451,https://api.spotify.com/v1/audio-analysis/5ZEM9j0jrFr5RdHEbl2MYV,0.51,228361,0.692,5ZEM9j0jrFr5RdHEbl2MYV,0.0,0,0.138,-5.825,1,0.171,102.42,4,https://api.spotify.com/v1/tracks/5ZEM9j0jrFr5RdHEbl2MYV,audio_features,spotify:track:5ZEM9j0jrFr5RdHEbl2MYV,0.209
327,0.724,https://api.spotify.com/v1/audio-analysis/7IzSXrkIE4cY3CamzPuxD5,0.724,204534,0.729,7IzSXrkIE4cY3CamzPuxD5,0.00146,0,0.0578,-5.163,0,0.0321,104.963,4,https://api.spotify.com/v1/tracks/7IzSXrkIE4cY3CamzPuxD5,audio_features,spotify:track:7IzSXrkIE4cY3CamzPuxD5,0.529
328,0.21,https://api.spotify.com/v1/audio-analysis/7tmPGQZ5B6MQ0gXK8tCeVI,0.483,195158,0.925,7tmPGQZ5B6MQ0gXK8tCeVI,0.000149,0,0.218,-3.225,1,0.12,121.936,4,https://api.spotify.com/v1/tracks/7tmPGQZ5B6MQ0gXK8tCeVI,audio_features,spotify:track:7tmPGQZ5B6MQ0gXK8tCeVI,0.451
329,0.0794,https://api.spotify.com/v1/audio-analysis/5xBGz8r0eegz7eubSqdvno,0.747,162772,0.878,5xBGz8r0eegz7eubSqdvno,0.000531,9,0.37,-5.209,0,0.0357,122.03,4,https://api.spotify.com/v1/tracks/5xBGz8r0eegz7eubSqdvno,audio_features,spotify:track:5xBGz8r0eegz7eubSqdvno,0.897
330,0.00644,https://api.spotify.com/v1/audio-analysis/4izwWsEUyKS9taICXclpgG,0.726,472348,0.591,4izwWsEUyKS9taICXclpgG,0.425,5,0.188,-8.176,0,0.0395,120.057,4,https://api.spotify.com/v1/tracks/4izwWsEUyKS9taICXclpgG,audio_features,spotify:track:4izwWsEUyKS9taICXclpgG,0.504
331,0.0453,https://api.spotify.com/v1/audio-analysis/6Z9fRBqFuNfqiPDhbEd6O6,0.689,173067,0.829,6Z9fRBqFuNfqiPDhbEd6O6,0.000154,8,0.181,-6.324,1,0.0494,119.041,4,https://api.spotify.com/v1/tracks/6Z9fRBqFuNfqiPDhbEd6O6,audio_features,spotify:track:6Z9fRBqFuNfqiPDhbEd6O6,0.139
332,0.286,https://api.spotify.com/v1/audio-analysis/6RKUEdJcFtZA0ZLjCsr53M,0.753,188279,0.661,6RKUEdJcFtZA0ZLjCsr53M,0.00402,5,0.338,-6.907,1,0.0317,124.829,4,https://api.spotify.com/v1/tracks/6RKUEdJcFtZA0ZLjCsr53M,audio_features,spotify:track:6RKUEdJcFtZA0ZLjCsr53M,0.582
333,0.046,https://api.spotify.com/v1/audio-analysis/4e45sAo6U0FVmIqnKSkLGL,0.688,200292,0.831,4e45sAo6U0FVmIqnKSkLGL,0.0,9,0.162,-4.091,1,0.0427,122.041,4,https://api.spotify.com/v1/tracks/4e45sAo6U0FVmIqnKSkLGL,audio_features,spotify:track:4e45sAo6U0FVmIqnKSkLGL,0.219
334,0.445,https://api.spotify.com/v1/audio-analysis/1GKyLiZdrxrQ5in9Odi1rr,0.751,188583,0.497,1GKyLiZdrxrQ5in9Odi1rr,0.169,9,0.099,-8.906,0,0.0414,125.002,4,https://api.spotify.com/v1/tracks/1GKyLiZdrxrQ5in9Odi1rr,audio_features,spotify:track:1GKyLiZdrxrQ5in9Odi1rr,0.651
335,0.52,https://api.spotify.com/v1/audio-analysis/4O6WRfwTUx0UdVuWMC4jeR,0.9,208501,0.568,4O6WRfwTUx0UdVuWMC4jeR,0.00834,10,0.096,-7.413,0,0.0376,121.989,4,https://api.spotify.com/v1/tracks/4O6WRfwTUx0UdVuWMC4jeR,audio_features,spotify:track:4O6WRfwTUx0UdVuWMC4jeR,0.37
336,0.0349,https://api.spotify.com/v1/audio-analysis/5aCMdgDVihQ4TdNwB8Mzvx,0.743,226000,0.609,5aCMdgDVihQ4TdNwB8Mzvx,0.000398,0,0.0297,-6.139,0,0.0458,120.009,4,https://api.spotify.com/v1/tracks/5aCMdgDVihQ4TdNwB8Mzvx,audio_features,spotify:track:5aCMdgDVihQ4TdNwB8Mzvx,0.945
337,0.716,https://api.spotify.com/v1/audio-analysis/0GSU6yLOJqO10ziQuBLWOE,0.656,219333,0.594,0GSU6yLOJqO10ziQuBLWOE,0.0802,5,0.376,-6.043,1,0.0307,127.992,4,https://api.spotify.com/v1/tracks/0GSU6yLOJqO10ziQuBLWOE,audio_features,spotify:track:0GSU6yLOJqO10ziQuBLWOE,0.57
338,0.137,https://api.spotify.com/v1/audio-analysis/3t0h32ZYlUCXAn37IIIOaS,0.659,198439,0.835,3t0h32ZYlUCXAn37IIIOaS,0.0158,9,0.218,-4.892,0,0.0281,125.021,4,https://api.spotify.com/v1/tracks/3t0h32ZYlUCXAn37IIIOaS,audio_features,spotify:track:3t0h32ZYlUCXAn37IIIOaS,0.46
339,0.038,https://api.spotify.com/v1/audio-analysis/05MGzkCp90WjBzEbdWkbed,0.766,216745,0.87,05MGzkCp90WjBzEbdWkbed,1.63e-06,1,0.124,-5.316,0,0.0323,122.994,4,https://api.spotify.com/v1/tracks/05MGzkCp90WjBzEbdWkbed,audio_features,spotify:track:05MGzkCp90WjBzEbdWkbed,0.414
340,0.535,https://api.spotify.com/v1/audio-analysis/7vqUr6K2Js9Paq4kdNSOm6,0.68,244510,0.772,7vqUr6K2Js9Paq4kdNSOm6,0.0153,10,0.147,-5.995,1,0.0416,105.005,4,https://api.spotify.com/v1/tracks/7vqUr6K2Js9Paq4kdNSOm6,audio_features,spotify:track:7vqUr6K2Js9Paq4kdNSOm6,0.376
341,0.000882,https://api.spotify.com/v1/audio-analysis/4lyAd6HFk54q6spzwmew6h,0.728,172603,0.764,4lyAd6HFk54q6spzwmew6h,0.00583,7,0.136,-6.289,1,0.0305,119.991,4,https://api.spotify.com/v1/tracks/4lyAd6HFk54q6spzwmew6h,audio_features,spotify:track:4lyAd6HFk54q6spzwmew6h,0.399
342,0.0185,https://api.spotify.com/v1/audio-analysis/5tf1VVWniHgryyumXyJM7w,0.636,219043,0.815,5tf1VVWniHgryyumXyJM7w,0.0,5,0.163,-5.098,0,0.0581,123.063,4,https://api.spotify.com/v1/tracks/5tf1VVWniHgryyumXyJM7w,audio_features,spotify:track:5tf1VVWniHgryyumXyJM7w,0.636
343,0.318,https://api.spotify.com/v1/audio-analysis/6P6YKVO2X5YOMhlyWpUOWu,0.733,213443,0.696,6P6YKVO2X5YOMhlyWpUOWu,7.47e-05,10,0.0988,-7.327,0,0.0374,121.978,4,https://api.spotify.com/v1/tracks/6P6YKVO2X5YOMhlyWpUOWu,audio_features,spotify:track:6P6YKVO2X5YOMhlyWpUOWu,0.327
344,0.00878,https://api.spotify.com/v1/audio-analysis/1zVXhBv0B436GAN26u0bes,0.722,200695,0.773,1zVXhBv0B436GAN26u0bes,0.000595,7,0.278,-4.994,1,0.0417,121.989,4,https://api.spotify.com/v1/tracks/1zVXhBv0B436GAN26u0bes,audio_features,spotify:track:1zVXhBv0B436GAN26u0bes,0.562
345,0.00224,https://api.spotify.com/v1/audio-analysis/7foafyqmJYUdhGBpIusueW,0.727,306227,0.85,7foafyqmJYUdhGBpIusueW,0.00843,4,0.412,-4.991,0,0.0425,121.973,4,https://api.spotify.com/v1/tracks/7foafyqmJYUdhGBpIusueW,audio_features,spotify:track:7foafyqmJYUdhGBpIusueW,0.28
346,0.0203,https://api.spotify.com/v1/audio-analysis/6fuYLzr0XjwXurFbkDkRJm,0.724,253467,0.761,6fuYLzr0XjwXurFbkDkRJm,0.000434,5,0.123,-5.928,1,0.0378,127.985,4,https://api.spotify.com/v1/tracks/6fuYLzr0XjwXurFbkDkRJm,audio_features,spotify:track:6fuYLzr0XjwXurFbkDkRJm,0.744
347,0.184,https://api.spotify.com/v1/audio-analysis/2Y6HWIuckvl1hjmgIs4c6t,0.772,248645,0.664,2Y6HWIuckvl1hjmgIs4c6t,0.0183,10,0.102,-8.802,1,0.0477,120.967,4,https://api.spotify.com/v1/tracks/2Y6HWIuckvl1hjmgIs4c6t,audio_features,spotify:track:2Y6HWIuckvl1hjmgIs4c6t,0.619
348,0.121,https://api.spotify.com/v1/audio-analysis/6gWGSfzjmrSSA9OWzHRPQV,0.688,219603,0.689,6gWGSfzjmrSSA9OWzHRPQV,0.0815,1,0.17,-5.229,1,0.0316,121.965,4,https://api.spotify.com/v1/tracks/6gWGSfzjmrSSA9OWzHRPQV,audio_features,spotify:track:6gWGSfzjmrSSA9OWzHRPQV,0.699
349,0.0653,https://api.spotify.com/v1/audio-analysis/2OG73Fda8Qc0zLbq5CuUuq,0.881,215533,0.559,2OG73Fda8Qc0zLbq5CuUuq,0.0266,9,0.305,-7.533,0,0.0755,115.998,4,https://api.spotify.com/v1/tracks/2OG73Fda8Qc0zLbq5CuUuq,audio_features,spotify:track:2OG73Fda8Qc0zLbq5CuUuq,0.198
350,0.0482,https://api.spotify.com/v1/audio-analysis/3c3XJ9P1BjOtmNXKvdVyHK,0.631,206067,0.836,3c3XJ9P1BjOtmNXKvdVyHK,0.139,2,0.135,-3.386,0,0.0343,134.987,4,https://api.spotify.com/v1/tracks/3c3XJ9P1BjOtmNXKvdVyHK,audio_features,spotify:track:3c3XJ9P1BjOtmNXKvdVyHK,0.321
351,0.0289,https://api.spotify.com/v1/audio-analysis/0tmFHk3YWZcST0SZjViHhY,0.617,264733,0.802,0tmFHk3YWZcST0SZjViHhY,0.0,7,0.131,-3.6,1,0.0601,104.973,4,https://api.spotify.com/v1/tracks/0tmFHk3YWZcST0SZjViHhY,audio_features,spotify:track:0tmFHk3YWZcST0SZjViHhY,0.74
352,0.146,https://api.spotify.com/v1/audio-analysis/7br84ZQ7X2IGahwaC2FlZs,0.715,215813,0.681,7br84ZQ7X2IGahwaC2FlZs,0.0802,3,0.139,-6.702,0,0.05,99.988,4,https://api.spotify.com/v1/tracks/7br84ZQ7X2IGahwaC2FlZs,audio_features,spotify:track:7br84ZQ7X2IGahwaC2FlZs,0.697
353,0.0487,https://api.spotify.com/v1/audio-analysis/2BVVmJQZv4fOPWavI9mkIj,0.634,232760,0.674,2BVVmJQZv4fOPWavI9mkIj,0.00116,7,0.102,-7.145,1,0.0465,115.995,4,https://api.spotify.com/v1/tracks/2BVVmJQZv4fOPWavI9mkIj,audio_features,spotify:track:2BVVmJQZv4fOPWavI9mkIj,0.298
354,0.298,https://api.spotify.com/v1/audio-analysis/6nsLzJfvp5OLd4mgqUJkpq,0.577,230613,0.741,6nsLzJfvp5OLd4mgqUJkpq,0.0,6,0.142,-3.83,0,0.0501,128.081,4,https://api.spotify.com/v1/tracks/6nsLzJfvp5OLd4mgqUJkpq,audio_features,spotify:track:6nsLzJfvp5OLd4mgqUJkpq,0.581
355,0.017,https://api.spotify.com/v1/audio-analysis/4jp5n7GXePXOTFOM87O8OB,0.491,198720,0.693,4jp5n7GXePXOTFOM87O8OB,5.49e-05,10,0.0708,-6.163,0,0.0478,126.034,4,https://api.spotify.com/v1/tracks/4jp5n7GXePXOTFOM87O8OB,audio_features,spotify:track:4jp5n7GXePXOTFOM87O8OB,0.188
356,0.014,https://api.spotify.com/v1/audio-analysis/41ZXQFAywncRjnDvtTMYPw,0.677,215124,0.798,41ZXQFAywncRjnDvtTMYPw,5.7e-05,4,0.111,-7.652,1,0.0637,122.961,4,https://api.spotify.com/v1/tracks/41ZXQFAywncRjnDvtTMYPw,audio_features,spotify:track:41ZXQFAywncRjnDvtTMYPw,0.409
357,0.00714,https://api.spotify.com/v1/audio-analysis/0k93MXOj0kSXo84SvSDeUz,0.689,206320,0.711,0k93MXOj0kSXo84SvSDeUz,0.000499,8,0.135,-5.027,0,0.0455,115.048,4,https://api.spotify.com/v1/tracks/0k93MXOj0kSXo84SvSDeUz,audio_features,spotify:track:0k93MXOj0kSXo84SvSDeUz,0.566
358,0.0339,https://api.spotify.com/v1/audio-analysis/2rykJkdWTiPK5UYV7ACgIc,0.696,190453,0.921,2rykJkdWTiPK5UYV7ACgIc,0.0687,4,0.831,-3.788,1,0.0511,125.092,4,https://api.spotify.com/v1/tracks/2rykJkdWTiPK5UYV7ACgIc,audio_features,spotify:track:2rykJkdWTiPK5UYV7ACgIc,0.58
359,0.643,https://api.spotify.com/v1/audio-analysis/0fzoxhdntaBymqLoUEDz2q,0.823,217590,0.521,0fzoxhdntaBymqLoUEDz2q,0.0196,10,0.352,-10.088,0,0.0416,125.907,4,https://api.spotify.com/v1/tracks/0fzoxhdntaBymqLoUEDz2q,audio_features,spotify:track:0fzoxhdntaBymqLoUEDz2q,0.167
360,0.037,https://api.spotify.com/v1/audio-analysis/42TLFA71CK6iqusSqUF8Fc,0.774,414720,0.447,42TLFA71CK6iqusSqUF8Fc,0.606,10,0.0476,-9.174,0,0.0423,122.014,4,https://api.spotify.com/v1/tracks/42TLFA71CK6iqusSqUF8Fc,audio_features,spotify:track:42TLFA71CK6iqusSqUF8Fc,0.412
361,0.162,https://api.spotify.com/v1/audio-analysis/4MFwM9tMjXRvebNd21jFrR,0.709,205860,0.796,4MFwM9tMjXRvebNd21jFrR,1.92e-05,3,0.104,-5.552,1,0.0758,120.084,4,https://api.spotify.com/v1/tracks/4MFwM9tMjXRvebNd21jFrR,audio_features,spotify:track:4MFwM9tMjXRvebNd21jFrR,0.736
362,0.484,https://api.spotify.com/v1/audio-analysis/1jhN9FEMO4on0AwOHuMvV5,0.689,190107,0.762,1jhN9FEMO4on0AwOHuMvV5,0.0028,7,0.279,-4.009,1,0.0495,105.03,4,https://api.spotify.com/v1/tracks/1jhN9FEMO4on0AwOHuMvV5,audio_features,spotify:track:1jhN9FEMO4on0AwOHuMvV5,0.416
363,0.0135,https://api.spotify.com/v1/audio-analysis/3ddsRCIG5TcpytqsfTOnX1,0.801,161726,0.79,3ddsRCIG5TcpytqsfTOnX1,0.586,0,0.0522,-4.436,0,0.0467,120.006,4,https://api.spotify.com/v1/tracks/3ddsRCIG5TcpytqsfTOnX1,audio_features,spotify:track:3ddsRCIG5TcpytqsfTOnX1,0.874
364,0.27,https://api.spotify.com/v1/audio-analysis/4rwWfCP0QBuIHBwOX7F9tQ,0.806,246000,0.63,4rwWfCP0QBuIHBwOX7F9tQ,0.194,10,0.348,-3.426,1,0.0331,120.028,3,https://api.spotify.com/v1/tracks/4rwWfCP0QBuIHBwOX7F9tQ,audio_features,spotify:track:4rwWfCP0QBuIHBwOX7F9tQ,0.433
365,0.000521,https://api.spotify.com/v1/audio-analysis/5YhvT0GvxJxW5AO2l4BED7,0.556,379500,0.792,5YhvT0GvxJxW5AO2l4BED7,0.75,4,0.494,-6.723,0,0.0361,127.956,4,https://api.spotify.com/v1/tracks/5YhvT0GvxJxW5AO2l4BED7,audio_features,spotify:track:5YhvT0GvxJxW5AO2l4BED7,0.0871
366,0.00191,https://api.spotify.com/v1/audio-analysis/0l7rfpNlOXdRi9KcQ1Xrld,0.775,379246,0.833,0l7rfpNlOXdRi9KcQ1Xrld,0.897,2,0.0465,-7.75,1,0.0513,122.018,4,https://api.spotify.com/v1/tracks/0l7rfpNlOXdRi9KcQ1Xrld,audio_features,spotify:track:0l7rfpNlOXdRi9KcQ1Xrld,0.428
367,0.000911,https://api.spotify.com/v1/audio-analysis/435pLUSOzsvTohrCKI89pD,0.647,205842,0.851,435pLUSOzsvTohrCKI89pD,0.0291,7,0.12,-5.819,0,0.0394,101.015,4,https://api.spotify.com/v1/tracks/435pLUSOzsvTohrCKI89pD,audio_features,spotify:track:435pLUSOzsvTohrCKI89pD,0.799
368,0.266,https://api.spotify.com/v1/audio-analysis/5pvJqNwUUahJIZ9a8CFeiP,0.581,198740,0.972,5pvJqNwUUahJIZ9a8CFeiP,0.0663,0,0.263,-3.066,1,0.0384,124.964,4,https://api.spotify.com/v1/tracks/5pvJqNwUUahJIZ9a8CFeiP,audio_features,spotify:track:5pvJqNwUUahJIZ9a8CFeiP,0.588
